comment_id,author,text,time,time_parsed,likes,is_reply,parent_id,scraped_at,text_length,word_count,text_cleaned
UgyinYW6Kh8E8UJGRot4AaABAg,@Paradice4Life,Am sorry but the design of this iPhone pro max  is way off to what a iPhone should be. The colour selection is so limited almost to the point all the effort is on the base iPhone 17.,5 months ago,1759593247.59484,0,False,,2026-03-04 21:24:07,182,38,am sorry but the design of this iphone pro max is way off to what a iphone should be. the colour selection is so limited almost to the point all the effort is on the base iphone 17.
UgzUQH5UClP283tbMe14AaABAg,@rijkvanwel,Nice comparison SUV vs sports car 5:21,5 months ago,1759593247.59942,14,False,,2026-03-04 21:24:07,38,7,nice comparison suv vs sports car 5:21
UgzUQH5UClP283tbMe14AaABAg.ANOD5iyKeXNANOuPsflCID,@internetharmony,😂 absurd,5 months ago,1759593247.889315,0,True,,2026-03-04 21:24:07,8,2,😂 absurd
UgyOv0YgDhhhXCa5Q9p4AaABAg,@MotivationMindsetU,"yeah, premium phone. Why would you ever go from titanium back to aluminum and charge the same price? It’s like they reuse materials because of the tariffs most likely and tried to pawn it off something different.",5 months ago,1759593248.603488,0,False,,2026-03-04 21:24:08,212,37,"yeah, premium phone. why would you ever go from titanium back to aluminum and charge the same price? it’s like they reuse materials because of the tariffs most likely and tried to pawn it off something different."
Ugy87B66KbbP-4ZM61Z4AaABAg,@Vahndamme,Then you buy next year's phones if they are announcing Apple Intelligence properly next year 😅 no use in buying something for something that isn't available yet. Better buy it when that say thing is available or when the new products launch with say thing. Futureproofing with 0 sense if there's something coming makes no sense. Better to stick with what you got.,5 months ago,1759593248.606178,0,False,,2026-03-04 21:24:08,363,63,then you buy next year's phones if they are announcing apple intelligence properly next year 😅 no use in buying something for something that isn't available yet. better buy it when that say thing is available or when the new products launch with say thing. futureproofing with 0 sense if there's something coming makes no sense. better to stick with what you got.
UgxtbLG2VUyqJjiHp3x4AaABAg,@808BOT,That’s the same thing they said about the 16 max pro,5 months ago,1759593248.608712,0,False,,2026-03-04 21:24:08,52,11,that’s the same thing they said about the 16 max pro
Ugzd-oFVB6IyucBhN-Z4AaABAg,@diechap,"17 pro max or S25U, coming from a guy with a Mac and a shitty old samsung",5 months ago,1759593248.611201,0,False,,2026-03-04 21:24:08,73,17,"17 pro max or s25u, coming from a guy with a mac and a shitty old samsung"
UgybMpCX2j6IhghP7ex4AaABAg,@RockingChode,iPhone 14 gang where you at,5 months ago,1759593248.61367,89,False,,2026-03-04 21:24:08,27,6,iphone 14 gang where you at
UgxvL9Z4TW72rKNJEsR4AaABAg,@slamroker,"0:05 The previous Pro model has 8 GB of RAM, how is 12 GB of RAM in the new Pro an increase of 50%?",5 months ago,1759593248.616133,0,False,,2026-03-04 21:24:08,99,24,"0:05 the previous pro model has 8 gb of ram, how is 12 gb of ram in the new pro an increase of 50%?"
Ugzeww_x6TqiuvLmVXJ4AaABAg,@Ymhotep,Look at Jerry Rig and you will see the difference,5 months ago,1759593248.618616,0,False,,2026-03-04 21:24:08,49,10,look at jerry rig and you will see the difference
UgzfKEvhYj-jrRdfO4p4AaABAg,@AYCEDEGOAT,Me waiting to hear what’s missing 😭😭,5 months ago,1759593248.62144,0,False,,2026-03-04 21:24:08,36,7,me waiting to hear what’s missing 😭😭
Ugye4prE81Iay76wW1l4AaABAg,@Yav_kv,Okay i havent watched whole video im at 4:40 but i think the video ia shot on the phone,5 months ago,1759593248.624032,0,False,,2026-03-04 21:24:08,87,19,okay i havent watched whole video im at 4:40 but i think the video ia shot on the phone
Ugx0tI1UUiZyNLhAcOZ4AaABAg,@Larv6464,I like your shirt 👕,5 months ago,1759593248.626546,0,False,,2026-03-04 21:24:08,19,5,i like your shirt 👕
UgxxRUrmtNKVkVmpxsB4AaABAg,@CyrillE-i7s,Superb video thanks Arun!!❤,5 months ago,1759593248.629045,0,False,,2026-03-04 21:24:08,27,4,superb video thanks arun!!❤
Ugyu7gqh5JRlUKIAYJV4AaABAg,@aboss_yt,"At least appel has a somewhat new design. At least for the pros, you can tell it's a 17 pro and not an older pro",5 months ago,1759593248.631504,0,False,,2026-03-04 21:24:08,112,25,"at least appel has a somewhat new design. at least for the pros, you can tell it's a 17 pro and not an older pro"
Ugxhli20vMb2KYSaecp4AaABAg,@yusufmwangichannel6692,We are waiting for the review of the HUAWEI PURA 80 PRO,5 months ago,1759593248.633968,0,False,,2026-03-04 21:24:08,55,12,we are waiting for the review of the huawei pura 80 pro
UgwFG0Wi2bmY2NH1Sbl4AaABAg,@martianjuju6246,is this a good choice for my first ever iphone? or should i wait for the 18 or go for regular 17 w more storage?,5 months ago,1759593248.636416,0,False,,2026-03-04 21:24:08,112,25,is this a good choice for my first ever iphone? or should i wait for the 18 or go for regular 17 w more storage?
UgwpemK6W1pfwausMW14AaABAg,@rajputan9032,So tell me mr iphone... They intro titanium and gave over price justicatio now .... They removed titanium... The price is still similar.... Whats the excuse now?,5 months ago,1759593248.639437,0,False,,2026-03-04 21:24:08,161,27,so tell me mr iphone... they intro titanium and gave over price justicatio now .... they removed titanium... the price is still similar.... whats the excuse now?
UgxbkJqEhJXPwI9D-jp4AaABAg,@kizogaming6871,"ok, but buying a new phone this week finaly yeey..going from iphone 14...so do I buy the 17 pro, or the 16 pro and I get the ultra 2 with 16 pro. I dont realy game on phones but like to take pictures. And battery is more than welcome with more hours in it. Anybody that can help . tnx",5 months ago,1759593248.641935,0,False,,2026-03-04 21:24:08,284,60,"ok, but buying a new phone this week finaly yeey..going from iphone 14...so do i buy the 17 pro, or the 16 pro and i get the ultra 2 with 16 pro. i dont realy game on phones but like to take pictures. and battery is more than welcome with more hours in it. anybody that can help . tnx"
UgxBdsnnb2-mkPhVXLl4AaABAg,@kasajerrygayus55,The 17 pro is just a copy of Tecno Spark 40 with an iOS,5 months ago,1759593248.644423,0,False,,2026-03-04 21:24:08,55,14,the 17 pro is just a copy of tecno spark 40 with an ios
Ugw_oQX6LiujfyPwNp54AaABAg,@OBLVN3340,I’m surprised that five hours later a Mr whose the boss video doesn’t have mare than a million views,5 months ago,1759593248.646923,1,False,,2026-03-04 21:24:08,100,19,i’m surprised that five hours later a mr whose the boss video doesn’t have mare than a million views
UgwRg1MX4VlR346tfup4AaABAg,@strongmindedguy,his obsession with 8k is hurting my head at his point,5 months ago,1759593248.649397,0,False,,2026-03-04 21:24:08,53,11,his obsession with 8k is hurting my head at his point
UgztliEcrot4fH0oo3R4AaABAg,@rezzaazzadi,Nice vid boss!,5 months ago,1759593248.65185,0,False,,2026-03-04 21:24:08,14,3,nice vid boss!
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANOjz1Z6Io5,@birbsandsports,does 14 Plus count?,5 months ago,1759593249.144839,7,True,,2026-03-04 21:24:09,19,4,does 14 plus count?
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPFdOJkDmY,@jesses.girl_14,14pro max! Debating a 17pro max or just getting a 16pro max. I don’t like the look of the 17’s,5 months ago,1759593249.147468,5,True,,2026-03-04 21:24:09,94,20,14pro max! debating a 17pro max or just getting a 16pro max. i don’t like the look of the 17’s
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANOdSKnCQy4,@coltonvanert,Hello! 14 Pro Max here.,5 months ago (edited),1759593250.222042,4,True,,2026-03-04 21:24:10,23,5,hello! 14 pro max here.
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPr4IbzI6d,@kylianrg,"14 Pro 🙌 , love the stainless steel and Dynamic Island!",5 months ago,1759593250.22873,4,True,,2026-03-04 21:24:10,55,11,"14 pro 🙌 , love the stainless steel and dynamic island!"
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANP9kb6347b,@kairyu-zx,12 max pro! Does that count? Can I join in?,5 months ago,1759593250.232911,3,True,,2026-03-04 21:24:10,43,10,12 max pro! does that count? can i join in?
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANP8aycNBe4,@albertmubatsaart5470,14 pro here and i think i’m getting the 17 pro max. I guess it’s worth the switch now,5 months ago,1759593250.235679,2,True,,2026-03-04 21:24:10,85,19,14 pro here and i think i’m getting the 17 pro max. i guess it’s worth the switch now
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPT2DGiDUm,@AbhiP-l8v,14 Pro ✋,5 months ago,1759593250.239726,1,True,,2026-03-04 21:24:10,8,3,14 pro ✋
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPyxmNDL73,@lozadaalvin64,14 promax hereeee,5 months ago,1759593250.242353,1,True,,2026-03-04 21:24:10,17,3,14 promax hereeee
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQ84ObfqsU,@BendeMan-s5j,iPhone 7 here 😢,5 months ago,1759593250.246052,1,True,,2026-03-04 21:24:10,15,4,iphone 7 here 😢
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQAvLGXIXG,@Apollyon777,14 pro is Here. I still don’t see any reason to switch beside the battery performance,5 months ago,1759593250.248855,1,True,,2026-03-04 21:24:10,85,16,14 pro is here. i still don’t see any reason to switch beside the battery performance
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQIcWUCsyB,@Odays97,14 pro max and still going,5 months ago,1759593250.624381,1,True,,2026-03-04 21:24:10,26,6,14 pro max and still going
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQ_hAxinT7,@uniqcheetah,I’m using both now 14 pro max and 17 pro max,5 months ago,1759593250.627531,1,True,,2026-03-04 21:24:10,44,11,i’m using both now 14 pro max and 17 pro max
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPI3LKYoeK,@Didsomthing,Here,5 months ago,1759593250.630041,0,True,,2026-03-04 21:24:10,4,1,here
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPONqE9uSt,@deepikaakiri2189,here my family has 8,5 months ago,1759593250.632519,0,True,,2026-03-04 21:24:10,20,5,here my family has 8
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPfaqYqSu4,@Modernbob123,Salute 🫡,5 months ago,1759593250.635079,0,True,,2026-03-04 21:24:10,8,2,salute 🫡
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANPnGZmm-2J,@coombsyboi4139,Yee yee,5 months ago,1759593250.637542,0,True,,2026-03-04 21:24:10,7,2,yee yee
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQ-pQlSCs_,@Gamer-27v8,Pro,5 months ago,1759593250.639985,0,True,,2026-03-04 21:24:10,3,1,pro
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQ4-M6UzXZ,@chandrasingh5255,Here.,5 months ago,1759593250.642801,0,True,,2026-03-04 21:24:10,5,1,here.
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANQYPcLUxJK,@Ricramalot79,"I was thinking of getting the 17 pro max, but reviews are saying the case scratches bends and dents easily.  One review says guy has it for 2 days and had to send it back.",5 months ago,1759593250.645286,0,True,,2026-03-04 21:24:10,171,35,"i was thinking of getting the 17 pro max, but reviews are saying the case scratches bends and dents easily. one review says guy has it for 2 days and had to send it back."
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANTHczFuCiS,@AlexKrantsevich,Everyone has 14 Pro / Pro Max but I have iPhone 14 😭,5 months ago,1759593250.647728,0,True,,2026-03-04 21:24:10,52,13,everyone has 14 pro / pro max but i have iphone 14 😭
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50AO7efgOjIfq,@Motobikewover,Me iPhone SE from 2 billion bc and 2 hr long battery lasting 😢😢😢😅 me prob got the worst phone but the best iPad in the household,4 months ago,1762271651.003463,0,True,,2026-03-04 21:24:11,128,27,me iphone se from 2 billion bc and 2 hr long battery lasting 😢😢😢😅 me prob got the worst phone but the best ipad in the household
UgybMpCX2j6IhghP7ex4AaABAg.ANOCbZZKy50ANOtKR7ZyO7,@C_Luna_16,14 pro max 1tb here going to a 17 pro max 512gb.,5 months ago,1759593251.00608,3,True,,2026-03-04 21:24:11,48,12,14 pro max 1tb here going to a 17 pro max 512gb.
Ugx75ITEOMM-SJI4BOB4AaABAg,@gamerclips93,"I said the same thing about the ram and cooling. It’s almost as if Apple Intelligence needed much more RAM and the new cooling system was needed as well. I think because of those reasons that’s why they didn’t mention the ram since it’s not a new feature, but they did mention the cooling.",5 months ago,1759593252.409922,0,False,,2026-03-04 21:24:12,289,54,"i said the same thing about the ram and cooling. it’s almost as if apple intelligence needed much more ram and the new cooling system was needed as well. i think because of those reasons that’s why they didn’t mention the ram since it’s not a new feature, but they did mention the cooling."
