rating,title,review_text,TextBlob_Label,TextBlob_Score,VADER_Label,VADER_Score,BERT_Label,BERT_Score
4,Worth the money,"I love it this phone Thank you Flipkart Jograna Vasur , Jodhpur Aug, 2024",Positive,0.5,Positive,0.7717,POSITIVE,0.9996744394302368
2,Slightly disappointed,"The battery is poor and heats up within minutes. Flipkart Customer , Gurugram Aug, 2024",Negative,-0.4,Negative,-0.4767,NEGATIVE,0.9978978633880615
5,Highly recommended,"Loving it Shivakumar AR , Bangalore Aug, 2024",Positive,0.6,Positive,0.5994,POSITIVE,0.9996516704559326
5,Classy product,"Fabulous camera and performance buy it blindly Battery backup also good No words buy it immediately... Flipkart Customer , Hyderabad Aug, 2024",Positive,0.19999999999999998,Positive,0.6249,POSITIVE,0.9835473895072937
4,Good choice,"Best product Satyam Sahu , Bhilai Aug, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9991639852523804
4,Worth the money,"Revanth Revanth , Nizamabad Aug, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9811413884162903
5,Perfect product!,"Best product Aritra Datta , Varanasi Aug, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9993683695793152
5,Highly recommended,"Good product Flipkart Customer , Sonipat Aug, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9995343685150146
5,Just wow!,"Lookwise too good working smoothly Overall excellent...... Flipkart Customer , Ambala Aug, 2024",Positive,0.5666666666666667,Positive,0.4404,POSITIVE,0.9987416863441467
5,Wonderful REVIEW AFTER 18 DAYS.,"FABULOUS PRODUCT Vijay Sharma , Patiala Aug, 2024",Positive,0.4,Positive,0.6289,POSITIVE,0.9997183680534363
3,Does the job,"What can we write about an iPhone. I just loved it. Nilesh Tiwari , Bhiwadi Aug, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9997504353523254
5,Classy product,"Amazing Sivakumar S , Bengaluru Aug, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9996774196624756
5,Great product,"Best of all time Protap Biswas , Bagula Aug, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9996719360351562
5,Worth every penny,"Great Milan Goswami , Ahmedabad Aug, 2024",Positive,0.8,Positive,0.6249,POSITIVE,0.9937408566474915
1,Hated it!,"The phone heats a lot even with light usage. Fathima Hiba , Bangalore Division Aug, 2024",Positive,0.4,Neutral,0.0,POSITIVE,0.8202293515205383
5,Terrific,"Flipkart Customer , Greater Noida Aug, 2024",Positive,0.5,Positive,0.3612,POSITIVE,0.9439616799354553
1,Absolute rubbish!,"Facing issue in connecting blue Paramjeet singh , Bareilly Aug, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.7472141981124878
4,Nice product,"Awesome , excellent, NAVEEN HONEY , Paralakhemundi Aug, 2024",Positive,1.0,Positive,0.8316,POSITIVE,0.9998281002044678
5,Worth every penny,"Quality is amazing and wonderful product by built quality Shiv Gupta , Ratia Aug, 2024",Positive,0.8,Positive,0.8176,POSITIVE,0.9998631477355957
5,Mind-blowing purchase,"Flipkart Customer , Bengaluru Aug, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.7277271151542664
5,Terrific,"Good product and well packed GOVARDANA CHARAN KUMAR , Kelambakkam Aug, 2024",Positive,0.7,Positive,0.6124,POSITIVE,0.9998538494110107
5,Terrific purchase,"Upgraded from oppo k10 to iphone 15 best experience and camera is stunning. Battery life is okay could be a bit better, on a normal use it gives whole day backup. Performance is unmatched. The blue colour is awesome. Flipkart Customer , Bhubaneswar Aug, 2024",Positive,0.48125,Positive,0.9371,POSITIVE,0.9981461763381958
1,Worst experience ever!,"Function, performance not like modern other devics like Samsung , Realme, Mi etc. . Its still in market just bcz name apple otherwise its useless. Ill recommend you to purchase android phone. Dr Sufian Sk , Tamluk Aug, 2024",Negative,-0.23125,Negative,-0.7446,NEGATIVE,0.9990967512130737
5,Terrific,"Awesome look and performance is very good SUMIT DAS , Bidhan Nagar Aug, 2024",Positive,0.955,Positive,0.807,POSITIVE,0.9998682737350464
5,Terrific,"Super phone Flipkart Customer , Mysuru Aug, 2024",Positive,0.3333333333333333,Positive,0.5994,NEGATIVE,0.9550049901008606
4,Wonderful,"Nice for minimal use. Handy and powerful. Ashish Biswas , Lucknow Aug, 2024",Positive,0.35000000000000003,Positive,0.6808,POSITIVE,0.9997287392616272
5,Just wow!,"Best phone Sakhawat Khan , Bahraich District Aug, 2024",Positive,1.0,Positive,0.6369,NEGATIVE,0.6437196135520935
1,Not recommended at all,"The overall experience is blundered. Md Rahmat Karim , Madhubani Aug, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9995610117912292
2,Wonderful,"Very good Suresh kumar Natarajan , Coimbatore Aug, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9998179078102112
5,Mind-blowing purchase,"Best camera and best performance Vinod Dhuriya , Thane Aug, 2024",Positive,1.0,Positive,0.8555,POSITIVE,0.9997555613517761
5,Terrific,"Loved it Shaptarshi Dey , Silchar Aug, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9990178346633911
5,Perfect product!,"On time secure delivery. Loving my new iPhone 15 Poonam Mahanta , Bengaluru Aug, 2024",Positive,0.37878787878787873,Positive,0.743,POSITIVE,0.9983622431755066
3,"lagging, every time, really not happy.","I have taken the Apple first time, but the performance is not up to the mark. My apple 15 mobile is dasarapu suneendra , Ramagundam Aug, 2024",Positive,0.25,Neutral,0.0,NEGATIVE,0.9934507608413696
5,Highly recommended,"Nice, nice phone Raja Kumar , Kalaburgi Aug, 2024",Positive,0.6,Positive,0.6808,POSITIVE,0.9992504715919495
5,Terrific purchase,"Its Good Product I Happy Shakti prasad , Hyderabad Aug, 2024",Positive,0.75,Positive,0.765,POSITIVE,0.9997541308403015
5,Mind-blowing purchase,"Just loved it Sanjana Sen , Puruliya Aug, 2024",Positive,0.7,Positive,0.5994,POSITIVE,0.9996563196182251
1,Utterly Disappointed,"poor performance. krishan kumar , New Delhi Aug, 2024",Negative,-0.13181818181818183,Negative,-0.4767,NEGATIVE,0.999549925327301
5,Wonderful,"Jadu gar RS , Surat Aug, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.7204297780990601
5,Great product,"ASHEESH GAUTAM , Neemuch Aug, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8771193623542786
5,Classy product,"VV good Karthikeya K , Hyderabad Aug, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9990191459655762
4,Value-for-money,"Performance much Better then Androids Flipkart Customer , Mumbai Aug, 2024",Positive,0.5,Positive,0.4404,POSITIVE,0.9215775728225708
5,Worth every penny,"I want one more Flipkart Customer , Chennai Aug, 2024",Positive,0.5,Positive,0.0772,NEGATIVE,0.9870649576187134
5,Just wow!,"Camera quality is not as good as I expected ..I think we should get atleast 90 fps in I phone base model ..other wise I love this phone... Bijendra Verma , Rourkela Jul, 2024",Positive,0.19999999999999998,Positive,0.709,NEGATIVE,0.9979096055030823
5,Wonderful,"Jitender AHIRWAR , New Delhi Jul, 2024",Positive,0.13636363636363635,Neutral,0.0,POSITIVE,0.9829660654067993
5,Best in the market!,"Quality deserves praise 8860062194 , Delhi Division Jul, 2024",Neutral,0.0,Positive,0.5574,POSITIVE,0.9975489974021912
5,Perfect product!,"ABHINASH SINGH , New Delhi Jul, 2024",Positive,0.13636363636363635,Neutral,0.0,POSITIVE,0.996067225933075
4,Pretty good,"Over all good Anasuya Pattanashetty , Bengaluru Jul, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9974750876426697
5,Perfect product!,"Love the product n also the offer compared with the i planet . Try to buy at the time of offer Ajith anston rebello , Bengaluru Jul, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.997563362121582
5,Mind-blowing purchase,"Good product Raj Bahadur sharma , Barabanki Jul, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9995762705802917
5,Great product,"Performance good , sound quality nice camera quality is excellent Amazing phone, great touch sensitivity Flipkart Customer , Raigarh District Jul, 2024",Positive,0.6833333333333335,Positive,0.9538,POSITIVE,0.9998123049736023
5,Classy product,"Superb SAMEER SIRAJUDDIN SHAIKH , Mumbai Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9996095299720764
5,Terrific,"Good phone The Dogra Brothers , Jammu Jul, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.9938540458679199
5,Just wow!,"Excellent performance Delivery agent behaviour was so rude Abhishek Kumar , Patna Jul, 2024",Positive,0.35,Neutral,-0.0429,NEGATIVE,0.9372235536575317
3,I brought for 65k in Flipkart but some time I am facing issue in mobile,"nishanth p , Chennai Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9776102900505066
5,Mind-blowing purchase,"Amazing Laltluangkima Hnamte , Gwalior Jul, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9975099563598633
3,Heating Issue with titanium build,"Nikhil Singh , Dausa Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9553758502006531
5,Terrific,"Vishal Soni , Jaunpur Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.975138247013092
4,Worth the money,"SANJAY MISHRA , Lucknow Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9909121990203857
5,Simply awesome,"Mind blowing Jinesh Rajendran , Kayamkulam Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9967367053031921
2,Slightly disappointed,"Camera quality is not good images and videos are not clear. Taruna Chauhan , Jaipur Jul, 2024",Negative,-0.19999999999999998,Negative,-0.5559,NEGATIVE,0.9996367692947388
5,Terrific purchase,"Mind blowing Ajit Kumar Shaw , Gobindpur Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.7753055691719055
5,Brilliant,"Value for money Mathi Santosh kumar , New Delhi Jul, 2024",Positive,0.13636363636363635,Positive,0.34,POSITIVE,0.9958474040031433
5,Terrific,"overall good ashish kumar , Banswara Jul, 2024",Positive,0.35,Positive,0.4404,POSITIVE,0.9998406171798706
5,Must buy!,"One of the best phone Worth for money Kunal M , Bengaluru Jul, 2024",Positive,0.65,Positive,0.7269,POSITIVE,0.9997122883796692
5,Worth every penny,"Overall good experience with product and delivery yashavanth tr , Tumkur District Jul, 2024",Positive,0.35,Positive,0.4404,POSITIVE,0.9997510313987732
4,Nice product,"Beast Karthik Malavalli , Ramanagara District Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9671516418457031
5,Worth every penny,"Fantastic camera and design, Highly recommended. Someshwar Tondare , Pimpri Chinchwad Jul, 2024",Positive,0.28,Positive,0.6901,POSITIVE,0.9998457431793213
5,Wonderful,"I love it Pandi Rajan , Karaikkudi Jul, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.999790608882904
5,Classy product,"Best phone Naveen Yadav , Ballia Jul, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9712845683097839
5,Perfect product!,"I love iphones Kunal Bhatia , Hyderabad Jul, 2024",Positive,0.5,Positive,0.6369,POSITIVE,0.9982923865318298
5,Excellent,"Worth for 65k with good camera Arya V , Bengaluru Jul, 2024",Positive,0.5,Positive,0.5859,POSITIVE,0.9993032217025757
5,Best in the market!,"Flipkart Customer , Hassan District Jul, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.86967533826828
5,Brilliant,"Its awesome Vipin Nishad , Khalilabad Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9997299313545227
5,Classy product,"NICE MOBILE ! Battery improve venki venki , Srikakulam District Jul, 2024",Positive,0.75,Positive,0.7734,POSITIVE,0.9986827969551086
5,Excellent,"Camera is best quality shoots Battery beak-up is very good Sidhharth Singh , Kheri District Jul, 2024",Positive,0.955,Positive,0.8122,POSITIVE,0.9995706677436829
4,Wonderful,"Good keep it up I like it Chetan Rudraraju , Eluru Jul, 2024",Positive,0.7,Positive,0.6597,POSITIVE,0.9998297691345215
5,Brilliant,"Its good phone easy to handle and camera quality Bennett Byju , Thrissur Jul, 2024",Positive,0.5666666666666667,Positive,0.7003,POSITIVE,0.9884815216064453
3,Decent product,"Worst mobi Yagya Agarwalla , Moranhat Jul, 2024",Negative,-1.0,Negative,-0.6249,NEGATIVE,0.9997267127037048
5,Worth every penny,"perfect phone better than anyy other smartphone under 70k premium feel love this product happy avi rawat , Chamoli Jul, 2024",Positive,0.5349999999999999,Positive,0.9382,POSITIVE,0.9994833469390869
5,Highly recommended,"Quick Delivery...product as expected from iPhone, crisp ! Sidharth Banthia , Kolkata Jul, 2024",Positive,0.18194444444444444,Neutral,0.0,POSITIVE,0.9945197701454163
5,Just wow!,"Awesome Akash Dey , Kolkata Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9995884299278259
1,Very poor,"I thought Apple wont Disappoint us But In this case it happens Used Product, Heating issue, charging not working Properly I Need to Return and Refund if Possible then Otherwise This is the last time Im gonna shut  Stop using of this Platform FLIPKART in any way Thank You for your WORST EVER PRODUCT A Kumaran , Chennai Jul, 2024",Negative,-0.25,Negative,-0.7698,NEGATIVE,0.9994839429855347
5,Wonderful,"Faraz Khan , Jhalawar Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9786251187324524
5,Mind-blowing purchase,"Pure experience Anshul Thakur , Mandi District Jul, 2024",Positive,0.21428571428571427,Neutral,0.0,POSITIVE,0.9959278702735901
4,Value-for-money,"Super Jagadeesh Pasupuleti , Guntur Jul, 2024",Positive,0.3333333333333333,Positive,0.5994,POSITIVE,0.7763427495956421
5,Classy product,"Amazing experience as this is my first experience of using iPhone after using android for a long period of time. Flipkart 1 day delivery is also very convenient . Ankit Juneja , Shamli Jul, 2024",Positive,0.25,Positive,0.5859,POSITIVE,0.998076319694519
5,Great product,"Simply superb  Shankar C K , Kolkata Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.999792754650116
5,Just wow!,"Genuine item from flipkart as I checked it at the time of delivery Flipkart Customer , Kolkata Jul, 2024",Positive,0.4,Neutral,0.0,POSITIVE,0.999588668346405
5,Awesome,"Nice phone but heating problem Nice phone Satish Kamliya , Chorwad Jul, 2024",Positive,0.6,Positive,0.2617,NEGATIVE,0.981264591217041
2,Expected a better product,"Its like heater during charging. Feels like it can blast any time. Heat management is very poor. ARJUN ZAREKAR , Nashik Jul, 2024",Negative,-0.52,Positive,0.1548,NEGATIVE,0.9996167421340942
5,Brilliant,"Very good product Om jayswal Sudhir Kumar , Mahnar Bazar Jul, 2024",Positive,0.9099999999999999,Positive,0.4927,POSITIVE,0.9997274279594421
5,Brilliant,"Jai Sankar , Chennai Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9966539144515991
5,Super!,"Lovin it Gayan Dasarath , Bengaluru Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9909383058547974
5,Great product,"Awesome iPhone 15 Bhagwan Sahay Prajapat , Makrana Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9959942102432251
5,Terrific purchase,"Love it overall Flipkart Customer , Guwahati Jul, 2024",Positive,0.25,Positive,0.6369,POSITIVE,0.9998325109481812
5,Terrific purchase,"Smartness redefined Izhar Turabi , Pimpri Chinchwad Jul, 2024",Neutral,0.0,Positive,0.4588,POSITIVE,0.9995834231376648
3,Improvement needed,"Heating Issues especially during charging Sandhya Anil , Pimpri Chinchwad Jul, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9927575588226318
5,Just wow!,"Its a Really Great upgrade in Number series From Apple Rejjak Hossain , Koch Bihar District Jul, 2024",Positive,0.8,Positive,0.6901,POSITIVE,0.9981467723846436
5,Worth every penny,"This is my first phone and I liked this phone the best. I love you Rajeev Kumar Mandal , Dumka District Jul, 2024",Positive,0.5875,Positive,0.9042,POSITIVE,0.9996076226234436
5,Super!,"Nice phone G.Prasad , Hyderabad Jul, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9603763818740845
5,Great product,"Very Beautiful Mobile Phone AnAS MiRzA , Nanauta Jul, 2024",Positive,1.0,Positive,0.6361,POSITIVE,0.999582827091217
5,Terrific,"Vakil patel Vakil , Dewas District Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.8243016600608826
4,Delightful,"Vikas Bala ji , Jind Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9859301447868347
2,Slightly disappointed,"Airdrop is not working as expected Battery life is less. It gets exhausted in few hours Heat issue Flipkart Customer , New Delhi Jul, 2024",Negative,-0.14606060606060606,Negative,-0.3041,NEGATIVE,0.9988786578178406
4,Wonderful,"Amazing phone SUMON MONDAL , New Town Jul, 2024",Positive,0.3681818181818182,Positive,0.5859,POSITIVE,0.9882833957672119
5,Perfect product!,"Phone Was Too sexy soumen Rom , Medinipur Jul, 2024",Positive,0.5,Positive,0.5267,NEGATIVE,0.9861645102500916
5,Perfect product!,"Thanks flipkart! Prabhakar M , Bengaluru Jul, 2024",Positive,0.25,Positive,0.4926,POSITIVE,0.9996527433395386
5,Classy product,"Shobhit Saxena , Rewari District Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9802928566932678
5,Mind-blowing purchase,"Varun Patil , Sri Ganganagar Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9859352111816406
4,Value-for-money,"Stunning work Vikash Roy , Vaishali District Jul, 2024",Positive,0.5,Positive,0.3818,POSITIVE,0.9997443556785583
5,Awesome,"Marvellous phone Vijay Singh , Hisar Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9970147609710693
5,Excellent,"Gaurav Meena , Rewa Jul, 2024",Neutral,0.0,Neutral,0.0,POSITIVE,0.9889236092567444
5,Awesome,"Okay great Sreenivasa Charyulu Kandukuri , Hyderabad Jul, 2024",Positive,0.65,Positive,0.7184,POSITIVE,0.9992157220840454
5,Super!,"Nice ,super ,fully recommended Rakesh mishra , Bengaluru Rural District Jul, 2024",Positive,0.3111111111111111,Positive,0.8313,POSITIVE,0.9997488856315613
5,Wonderful,"Must buy phone. Abhimanyu Nath , Kolkata Jul, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.9357411861419678
5,Perfect product!,"Flipkart Customer , Aurangabad Jul, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.5453916192054749
5,Terrific,"Camera and performance are the best part of this phone Ayush Sinha , Bhubaneswar Jul, 2024",Positive,1.0,Positive,0.6369,POSITIVE,0.9985637068748474
5,Classy product,"Amazing suresh sachin mourya p s , Kollegal Jul, 2024",Positive,0.6000000000000001,Positive,0.5859,POSITIVE,0.9994637370109558
2,Bad quality,"Very high prices Sahil Saini , Pehowa Jul, 2024",Positive,0.20800000000000002,Neutral,0.0,NEGATIVE,0.8791111707687378
5,Worth every penny,"Camera quality is top notch BHAVESH GOYAL , Saroornagar Jul, 2024",Positive,0.5,Positive,0.2023,POSITIVE,0.9995613694190979
5,Brilliant,"Superb Pooja Gujjar , Bangalore Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9994423985481262
5,Awesome,"Awesome Rajkumar Yadav , Indore Jul, 2024",Positive,1.0,Positive,0.6249,POSITIVE,0.9988239407539368
5,Great product,"anil mobiles , Guntur Jul, 2024",Neutral,0.0,Neutral,0.0,NEGATIVE,0.6051881313323975
5,Wonderful,"Nice phone Siva S , Coimbatore Jul, 2024",Positive,0.6,Positive,0.4215,POSITIVE,0.9869699478149414
5,Fabulous!,"Too good chirag makwana , Vellore Jul, 2024",Positive,0.7,Positive,0.4404,POSITIVE,0.990971565246582
